name	type	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
singles-160809-scATAC-BM1137-GMP1low-LS-52	GMP1low	37.709	-3.5095	-2.5169	5.1394	4.1525	0.23562	1.3828	-0.58515	-1.5875	-2.3799
singles-160809-scATAC-BM1137-GMP1low-LS-53	GMP1low	36.655	-3.0677	-4.4207	4.7852	4.616	0.93069	1.8842	0.055227	-1.4922	-2.1919
singles-160809-scATAC-BM1137-GMP1low-LS-54	GMP1low	37.096	-3.0514	-4.6541	4.4624	3.7637	0.34866	1.9006	-0.35045	-1.4893	-2.2334
singles-160809-scATAC-BM1137-GMP1low-LS-55	GMP1low	36.185	-1.9151	-5.1717	4.8537	3.8637	0.9134	2.0083	-0.22661	-1.5505	-2.3306
singles-160809-scATAC-BM1137-GMP1low-LS-56	GMP1low	37.508	-3.0489	-2.1855	4.9424	4.3762	0.6335	1.4672	-0.13007	-1.8697	-2.305
singles-160809-scATAC-BM1137-GMP1low-LS-58	GMP1low	37.755	-3.5724	-3.9847	4.7735	4.2299	0.52152	1.7795	-0.25712	-1.569	-2.2238
singles-160809-scATAC-BM1137-GMP1low-LS-59	GMP1low	36.807	-2.7145	-1.7884	5.2455	5.074	0.75153	1.7941	-0.18382	-1.6964	-2.3276
singles-160809-scATAC-BM1137-GMP1low-LS-60	GMP1low	36.049	-2.8343	-0.31658	5.517	4.3845	0.19663	1.5272	-0.65516	-1.7628	-2.3318
singles-160809-scATAC-BM1137-GMP1low-LS-61	GMP1low	36.474	-2.0151	-4.8982	4.5192	3.5624	0.61912	1.9258	-0.28907	-1.4373	-2.416
singles-160809-scATAC-BM1137-GMP1low-LS-62	GMP1low	36.619	-3.3442	-5.008	4.2364	3.8479	0.65127	1.6374	-0.37884	-1.2377	-2.2654
singles-160809-scATAC-BM1137-GMP1low-LS-63	GMP1low	37.161	-2.9571	-4.3767	4.5297	3.9244	0.37087	1.8097	-0.18963	-1.4225	-2.1924
singles-160809-scATAC-BM1137-GMP1low-LS-64	GMP1low	35.913	-2.1991	-5.1813	4.1869	3.6983	0.81236	1.5306	-0.42586	-1.2775	-2.3966
singles-160809-scATAC-BM1137-GMP1low-LS-66	GMP1low	35.948	-1.8128	-5.129	4.6174	3.8505	1.1052	2.1251	-0.13028	-1.5971	-2.3383
singles-160809-scATAC-BM1137-GMP1low-LS-68	GMP1low	38.205	-3.7763	-2.7418	5.0783	4.2095	0.37656	1.8404	-0.23217	-1.7198	-2.3228
singles-160809-scATAC-BM1137-GMP1low-LS-69	GMP1low	36.577	-3.213	-5.146	4.3827	4.0119	0.58368	1.9199	-0.20561	-1.4924	-2.2084
singles-160809-scATAC-BM1137-GMP1low-LS-70	GMP1low	37.447	-2.7711	-3.2962	4.5063	4.2388	0.81735	1.3924	-0.65142	-1.6207	-2.2982
singles-160809-scATAC-BM1137-GMP1low-LS-74	GMP1low	37.301	-2.9975	-4.1287	4.5506	4.3532	0.63278	1.6188	-0.36086	-1.451	-2.2729
singles-160809-scATAC-BM1137-GMP1low-LS-75	GMP1low	37.36	-1.9229	-3.4248	5.0158	3.9673	0.81342	1.7224	-0.081867	-1.6722	-2.3397
singles-160809-scATAC-BM1137-GMP1low-LS-77	GMP1low	36.479	-2.3034	-4.7111	4.626	3.352	0.3087	1.9251	-0.061117	-1.38	-2.1644
singles-160809-scATAC-BM1137-GMP1low-LS-78	GMP1low	37.948	-3.335	-3.8358	5.0247	4.1179	0.49696	1.8485	-0.39829	-1.6608	-2.2573
singles-160809-scATAC-BM1137-GMP1low-LS-79	GMP1low	36.281	-2.7152	-5.341	4.4565	3.7999	0.54737	1.8858	-0.26471	-1.468	-2.2678
singles-160809-scATAC-BM1137-GMP1low-LS-80	GMP1low	37.59	-3.4846	-3.6459	4.4489	3.8263	0.59721	1.4322	-0.67004	-1.2981	-2.3974
singles-160809-scATAC-BM1137-GMP1low-LS-81	GMP1low	37.776	-3.2527	-3.708	4.5936	3.9807	0.35309	1.7815	-0.25286	-1.6536	-2.2837
singles-160809-scATAC-BM1137-GMP1low-LS-82	GMP1low	37.835	-4.0336	-3.727	5.238	4.0374	0.31063	1.8397	-0.52166	-1.3194	-2.1486
singles-160809-scATAC-BM1137-GMP1low-LS-83	GMP1low	37.496	-2.7345	-3.0657	5.427	4.4558	1.0735	1.6499	-0.15936	-1.7982	-2.2853
singles-160809-scATAC-BM1137-GMP1low-LS-84	GMP1low	36.928	-3.1836	-4.6119	4.6768	4.3017	0.58825	1.5463	-0.28318	-1.3919	-2.2599
singles-160809-scATAC-BM1137-GMP1low-LS-86	GMP1low	37.469	-3.1858	-2.9957	4.9385	3.649	-0.11163	1.5808	-0.28653	-1.4352	-2.1674
singles-160809-scATAC-BM1137-GMP1low-LS-87	GMP1low	35.672	-1.7917	-5.3377	4.5453	3.572	0.56363	2.1359	-0.18748	-1.588	-2.3299
singles-160809-scATAC-BM1137-GMP1low-LS-88	GMP1low	37.285	-3.4399	-4.4883	4.6399	3.8659	0.61095	2.0109	-0.061957	-1.403	-2.2151
singles-160809-scATAC-BM1137-GMP1low-LS-89	GMP1low	36.735	-2.0513	-4.5974	4.6512	3.7598	0.56598	1.6355	-0.49876	-1.3697	-2.2915
singles-160809-scATAC-BM1137-GMP1low-LS-90	GMP1low	33.42	-1.847	-0.09335	4.6618	5.6462	0.34721	2.0367	-0.52075	-1.6295	-2.4765
singles-160809-scATAC-BM1137-GMP1low-LS-91	GMP1low	36.625	-3.1859	-5.035	4.3827	4.0141	0.69939	1.7918	-0.14178	-1.3686	-2.2395
singles-160809-scATAC-BM1137-GMP1low-LS-95	GMP1low	37.568	-3.1113	-4.1591	4.9002	4.1738	0.5265	1.8634	-0.21759	-1.5645	-2.3179
singles-160809-scATAC-BM1137-GMP1low-LS-96	GMP1low	37.496	-2.3662	-2.2257	5.0762	4.3709	0.62692	1.7136	-0.16696	-1.5182	-2.3676
singles-160818-BM1137-pDC-LS-1	pDC	26.933	2.2884	0.38868	7.0104	2.9318	1.1003	1.9153	-0.43334	-1.4889	-2.2357
singles-160818-BM1137-pDC-LS-2	pDC	30.193	1.1488	-0.66419	7.0093	3.3382	1.5747	1.9829	-0.60544	-1.4503	-2.3745
singles-160818-BM1137-pDC-LS-3	pDC	28.632	2.1882	-0.58482	6.935	2.6386	1.3734	1.9375	-0.4237	-1.5742	-2.2152
singles-160818-BM1137-pDC-LS-7	pDC	33.057	0.84632	-2.7147	6.5275	3.3163	1.5953	1.8628	-0.51147	-1.4164	-2.465
singles-160818-BM1137-pDC-LS-8	pDC	30.178	1.4558	-0.55411	6.9072	3.1605	1.4587	1.6522	-0.42234	-1.3523	-2.3837
singles-160818-BM1137-pDC-LS-10	pDC	27.282	1.8772	0.36123	7.0752	2.6616	1.1121	1.8341	-0.57545	-1.5572	-2.3407
singles-160818-BM1137-pDC-LS-12	pDC	29.772	1.7553	-0.20628	6.7677	3.0522	1.2623	2.0474	-0.46596	-1.6399	-2.3848
singles-160818-BM1137-pDC-LS-13	pDC	30.382	1.5907	-0.49021	6.8804	3.2356	1.2234	1.5951	-0.3594	-1.5165	-2.2892
singles-160818-BM1137-pDC-LS-14	pDC	27.377	2.5778	-0.06166	6.815	2.9052	1.3108	1.9116	-0.30849	-1.3395	-2.3496
singles-160818-BM1137-pDC-LS-15	pDC	28.865	1.751	-0.48839	7.0782	3.103	1.3279	1.7749	-0.63783	-1.4774	-2.4
singles-160818-BM1137-pDC-LS-17	pDC	30.558	0.84485	-0.90212	6.8344	3.4757	1.9823	2.0366	-0.53786	-1.7847	-2.4466
singles-160818-BM1137-pDC-LS-20	pDC	27.805	2.13	0.2655	6.9288	3.1913	1.2752	1.7503	-0.43406	-1.557	-2.266
singles-160818-BM1137-pDC-LS-21	pDC	29.674	1.9213	-1.1953	6.9416	2.623	1.2817	1.8872	-0.59858	-1.3409	-2.3593
singles-160818-BM1137-pDC-LS-22	pDC	26.909	2.6637	0.026832	6.8494	2.1964	0.95684	1.9152	-0.60532	-1.3546	-2.2278
singles-160818-BM1137-pDC-LS-23	pDC	32.053	1.3059	-1.5197	6.4611	2.8105	1.6551	1.7477	-0.54467	-1.7659	-2.3617
singles-160818-BM1137-pDC-LS-24	pDC	28.46	2.2846	-2.1237	6.8129	2.3434	1.6435	2.19	-0.44813	-1.585	-2.2513
singles-160818-BM1137-pDC-LS-25	pDC	31.359	1.133	-1.4757	6.8766	2.8183	1.4435	1.8042	-0.7278	-1.3584	-2.3819
singles-160818-BM1137-pDC-LS-26	pDC	24.924	3.2424	0.63254	6.7276	2.0931	0.9984	1.716	-0.58654	-1.188	-2.1091
singles-160818-BM1137-pDC-LS-27	pDC	27.546	2.3168	-0.11179	7.0521	2.8665	1.264	1.8243	-0.35343	-1.5001	-2.182
singles-160818-BM1137-pDC-LS-31	pDC	29.606	1.5715	-0.54431	7.0235	3.218	1.4436	1.9265	-0.47435	-1.4534	-2.3325
singles-160818-BM1137-pDC-LS-32	pDC	24.761	3.1961	0.59405	6.8487	2.5638	0.98985	1.7949	-0.4903	-1.5428	-2.1294
singles-160818-BM1137-pDC-LS-34	pDC	29.468	1.8323	-1.3242	6.9465	2.812	1.5798	2.0758	-0.46628	-1.5273	-2.4236
singles-160818-BM1137-pDC-LS-35	pDC	24.603	3.0977	0.72789	6.8331	2.4099	1.1265	1.7375	-0.51831	-1.2978	-2.1964
singles-160818-BM1137-pDC-LS-36	pDC	26.104	2.9775	0.38525	6.7219	2.3392	1.0754	1.944	-0.35724	-1.4605	-2.2316
singles-160818-BM1137-pDC-LS-37	pDC	29.628	1.4832	-0.091737	6.9816	2.9994	1.2164	1.7455	-0.56604	-1.4317	-2.3529
singles-160818-BM1137-pDC-LS-38	pDC	28.796	2.6423	-1.0447	6.7348	2.4147	1.2036	1.8806	-0.39	-1.335	-2.2297
singles-160818-BM1137-pDC-LS-39	pDC	31.873	1.1603	-1.4668	6.7757	3.0128	1.5288	1.9992	-0.40666	-1.6298	-2.3941
singles-160818-BM1137-pDC-LS-40	pDC	26.577	2.4753	-0.54886	7.0956	2.8197	1.5497	1.8959	-0.45763	-1.6544	-2.1908
singles-160818-BM1137-pDC-LS-42	pDC	31.309	1.3203	-2.1248	6.8471	2.7756	1.5466	1.9238	-0.56832	-1.6497	-2.4611
singles-160818-BM1137-pDC-LS-43	pDC	31.828	1.1086	-2.2523	6.8735	2.9903	1.5411	1.8625	-0.47354	-1.2913	-2.3041
singles-160818-BM1137-pDC-LS-44	pDC	22.178	3.5218	0.97528	6.7568	1.9626	1.1381	1.8145	-0.63332	-1.0432	-2.002
singles-160818-BM1137-pDC-LS-45	pDC	30.852	1.7849	-1.8279	6.73	2.6117	1.1688	2.1719	-0.5055	-1.5024	-2.4331
singles-160818-BM1137-pDC-LS-46	pDC	33.349	-0.35116	-2.0425	6.7917	3.7819	2.0692	1.9688	-0.3987	-1.5038	-2.4063
singles-160818-BM1137-pDC-LS-48	pDC	28.667	1.635	-0.37636	7.0488	3.1769	1.6665	1.6726	-0.46274	-1.4535	-2.363
singles-160818-BM1137-pDC-LS-49	pDC	25.808	2.4843	0.20229	7.0694	2.9109	1.5614	1.7745	-0.48548	-1.4197	-2.1403
singles-160818-BM1137-pDC-LS-50	pDC	29.683	2.3099	-1.5653	6.6872	2.398	1.268	2.0363	-0.3019	-1.6001	-2.2863
singles-160818-BM1137-pDC-LS-51	pDC	32.059	1.3109	-2.4168	6.7507	2.9592	1.3846	1.9871	-0.30063	-1.6416	-2.3248
singles-160818-BM1137-pDC-LS-54	pDC	29.455	1.4441	-0.33154	6.9274	2.8284	1.0707	1.6145	-0.85439	-1.2908	-2.4501
singles-160818-BM1137-pDC-LS-55	pDC	28.812	1.5111	-0.18542	7.1415	3.2547	1.4403	1.7599	-0.43267	-1.3896	-2.2957
singles-160818-BM1137-pDC-LS-56	pDC	31.428	1.6486	-2.2588	6.6116	2.4757	1.3523	1.9958	-0.3722	-1.6804	-2.2863
singles-160818-BM1137-pDC-LS-57	pDC	24.712	2.8802	0.58317	6.9913	2.4877	1.1881	1.5423	-0.47956	-1.4988	-2.1211
singles-160818-BM1137-pDC-LS-58	pDC	32.89	0.72047	-2.1587	6.7945	3.0948	1.5271	1.9268	-0.40387	-1.571	-2.3972
singles-160818-BM1137-pDC-LS-59	pDC	31.857	1.6245	-3.1076	6.1643	2.3361	1.2605	2.1667	-0.64954	-1.6342	-2.4621
singles-160818-BM1137-pDC-LS-60	pDC	28.167	2.2203	-0.26485	6.9287	2.7453	1.4878	1.7139	-0.58358	-1.4348	-2.1442
singles-160818-BM1137-pDC-LS-63	pDC	27.274	2.4161	-0.10539	6.9693	2.7815	1.4376	1.8259	-0.44482	-1.5444	-2.2223
singles-160818-BM1137-pDC-LS-65	pDC	30.72	1.4517	-0.34053	6.7053	3.553	1.3941	1.6185	-0.50897	-1.5634	-2.2295
singles-160818-BM1137-pDC-LS-66	pDC	30.989	1.3364	-1.2695	6.9438	3.0642	1.3982	1.7521	-0.58291	-1.3386	-2.3554
singles-160818-BM1137-pDC-LS-67	pDC	32.301	0.83282	-1.4899	6.6174	3.5676	1.8065	1.7017	-0.50662	-1.5341	-2.49
singles-160818-BM1137-pDC-LS-68	pDC	31.845	1.0033	-1.1008	6.9404	3.3718	1.2971	1.827	-0.33786	-1.617	-2.328
singles-160818-BM1137-pDC-LS-70	pDC	29.878	1.9333	-3.6835	6.3461	1.8946	0.957	2.3088	-0.67049	-1.5503	-2.2737
singles-160818-BM1137-pDC-LS-73	pDC	30.193	1.2549	-0.92182	7.0764	2.9459	1.5327	1.8654	-0.56416	-1.3341	-2.3438
singles-160818-BM1137-pDC-LS-74	pDC	28.05	2.1178	-0.84351	7.1587	2.4512	1.1589	1.9987	-0.59047	-1.5422	-2.2167
singles-160818-BM1137-pDC-LS-75	pDC	32.197	1.205	-4.1368	5.8935	2.3159	1.383	2.2762	-0.44538	-1.6455	-2.3683
singles-160818-BM1137-pDC-LS-76	pDC	29.127	1.8274	-0.60295	6.9641	2.9105	1.4747	2.0545	-0.43759	-1.5632	-2.3432
singles-160818-BM1137-pDC-LS-77	pDC	31.865	0.77388	-1.3397	6.9242	3.7711	1.6118	1.8796	-0.31706	-1.5534	-2.2676
singles-160818-BM1137-pDC-LS-78	pDC	25.823	2.7506	-0.30933	7.0186	2.4379	1.5684	1.8557	-0.40476	-1.532	-2.1676
singles-160818-BM1137-pDC-LS-79	pDC	27.536	2.4938	-0.31686	6.8207	3.1154	1.631	1.9214	-0.43953	-1.3608	-2.2745
singles-160818-BM1137-pDC-LS-80	pDC	24.626	2.8702	0.65734	7.0024	2.2985	0.691	1.8239	-0.41141	-1.1974	-2.155
singles-160818-BM1137-pDC-LS-82	pDC	29.524	1.8227	-0.21233	6.8189	3.0457	1.1444	1.5259	-0.58166	-1.3705	-2.3894
singles-160818-BM1137-pDC-LS-83	pDC	30.361	0.79431	-0.83387	7.2963	3.5289	1.3604	1.7626	-0.19973	-1.4431	-2.2696
singles-160818-BM1137-pDC-LS-84	pDC	32.465	0.75286	-1.4389	6.8123	3.4603	1.3855	1.6133	-0.56907	-1.3725	-2.4274
singles-160818-BM1137-pDC-LS-86	pDC	27.767	2.2237	-0.43318	7.1252	2.7424	1.3388	1.8678	-0.45625	-1.3824	-2.0397
singles-160818-BM1137-pDC-LS-87	pDC	26.906	2.3831	-0.26394	7.1679	2.7752	1.1763	1.8327	-0.55894	-1.5019	-2.1957
singles-160818-BM1137-pDC-LS-88	pDC	27.474	2.3031	-0.87242	6.9565	2.619	1.7383	2.0989	-0.31347	-1.5053	-2.1587
singles-160818-BM1137-pDC-LS-89	pDC	30.542	1.6715	-0.25718	6.7239	2.913	0.65646	1.6026	-0.65894	-1.4083	-2.1459
singles-160818-BM1137-pDC-LS-90	pDC	25.345	2.9604	0.81839	6.8267	2.5425	1.033	1.46	-0.51082	-1.4147	-2.0633
singles-160818-BM1137-pDC-LS-92	pDC	27.399	1.8644	0.060854	7.07	2.908	1.5923	1.9491	-0.38172	-1.4953	-2.2825
singles-160818-BM1137-pDC-LS-95	pDC	29.747	1.7848	-0.64182	6.9058	3.2531	1.4214	1.9809	-0.3591	-1.5634	-2.2932
singles-160819-BM1137-CMP-LS-1	CMP	34.486	-9.5717	-3.7802	6.0347	4.1168	1.008	1.9895	-0.61129	-1.6962	-2.3904
singles-160819-BM1137-CMP-LS-2	CMP	33.532	-9.5404	-3.8361	6.0869	3.7036	0.55003	2.2124	-0.99968	-1.6531	-2.332
singles-160819-BM1137-CMP-LS-4	CMP	36.007	-6.7848	-4.2244	6.013	4.7857	1.202	2.0582	-0.31923	-1.9277	-2.1108
singles-160819-BM1137-CMP-LS-6	CMP	35.114	-8.5241	-4.0748	6.2655	4.3082	1.1444	2.0716	-0.66091	-1.7155	-2.2019
singles-160819-BM1137-CMP-LS-7	CMP	25.658	-11.743	-4.0632	5.1564	3.4474	0.29257	1.4778	-0.040251	-1.5329	-2.3626
singles-160819-BM1137-CMP-LS-8	CMP	35.011	-9.3326	-3.6961	5.8677	3.8988	0.87505	2.1203	-0.66178	-1.4836	-2.1836
singles-160819-BM1137-CMP-LS-10	CMP	37.744	-4.8284	-2.8158	4.9698	3.3886	0.3419	1.4289	-0.85812	-1.2381	-2.3163
singles-160819-BM1137-CMP-LS-11	CMP	37.718	-6.2576	-0.89144	4.7521	3.2013	0.62973	1.8446	-0.39254	-1.7456	-2.3662
singles-160819-BM1137-CMP-LS-13	CMP	36.059	-5.4499	-1.2052	4.5255	2.7339	0.17158	1.1136	-0.96918	-0.9923	-2.3353
singles-160819-BM1137-CMP-LS-14	CMP	33.424	-10.297	-2.9498	5.6349	3.6063	0.88528	2.1239	-0.99091	-1.5659	-2.307
singles-160819-BM1137-CMP-LS-15	CMP	33.537	-8.6364	-4.1537	6.2005	3.3916	0.49788	2.3362	-1.0486	-1.4832	-2.0224
singles-160819-BM1137-CMP-LS-16	CMP	37.918	-7.0786	-3.0856	5.432	4.2937	0.99205	1.8425	-0.66143	-1.5785	-2.278
singles-160819-BM1137-CMP-LS-18	CMP	36.671	-6.1766	-4.2952	4.8852	3.6144	0.86653	1.7804	-1.1888	-1.1638	-2.3033
singles-160819-BM1137-CMP-LS-19	CMP	34.579	-9.3204	-3.3467	5.789	4.403	1.4373	1.967	-0.87277	-1.6725	-2.3799
singles-160819-BM1137-CMP-LS-20	CMP	33.751	-10.254	-2.9882	5.6432	3.6288	1.0339	2.2905	-0.45636	-1.6795	-2.4506
singles-160819-BM1137-CMP-LS-22	CMP	32.441	-8.4786	-4.6004	6.0442	3.8726	0.37735	2.3482	-1.0119	-2.0936	-2.0579
singles-160819-BM1137-CMP-LS-23	CMP	38.1	-6.0953	-1.2467	5.189	3.6555	0.68038	2.0015	-0.54392	-1.8557	-2.4001
singles-160819-BM1137-CMP-LS-24	CMP	36.834	-7.6649	-2.6837	5.3513	3.9722	1.4417	1.699	-0.82708	-1.1773	-2.2744
singles-160819-BM1137-CMP-LS-25	CMP	38.26	-5.4613	-2.6107	5.0214	3.8962	0.55607	1.4816	-0.70686	-1.462	-2.3019
singles-160819-BM1137-CMP-LS-26	CMP	33.492	-9.8817	-3.9009	5.7495	4.2073	1.2748	1.6798	-0.67766	-1.7154	-2.5031
singles-160819-BM1137-CMP-LS-27	CMP	37.731	-4.9146	-1.0312	5.0271	3.5756	0.63547	1.3243	-0.43221	-1.732	-2.2939
singles-160819-BM1137-CMP-LS-29	CMP	31.849	-10.422	-3.1593	6.0562	3.6749	0.70594	2.2455	-0.95543	-1.6337	-2.2104
singles-160819-BM1137-CMP-LS-30	CMP	38.09	-4.6696	-3.7878	5.2445	3.9316	0.35038	2.1864	-0.26726	-1.6102	-2.2584
singles-160819-BM1137-CMP-LS-31	CMP	37.832	-5.746	-1.2789	4.4659	3.8901	1.1858	1.568	-0.54296	-1.8158	-2.3783
singles-160819-BM1137-CMP-LS-32	CMP	37.603	-3.5366	-2.3554	4.9581	3.8406	0.17162	1.436	-0.73637	-1.3115	-2.3781
singles-160819-BM1137-CMP-LS-33	CMP	38.149	-5.5533	-1.2842	4.6724	3.7157	0.9731	1.6083	-0.41565	-1.6197	-2.3079
singles-160819-BM1137-CMP-LS-34	CMP	28.339	-11.288	-3.7747	5.8851	3.7537	0.3818	1.7902	-0.48403	-1.7123	-2.3257
singles-160819-BM1137-CMP-LS-35	CMP	38.141	-4.2786	-2.7783	4.9143	3.4293	0.090973	1.8101	-0.46479	-1.4734	-2.1748
singles-160819-BM1137-CMP-LS-37	CMP	34.46	-9.1908	-4.2253	5.6296	4.0729	1.132	1.822	-0.89501	-1.3626	-2.2241
singles-160819-BM1137-CMP-LS-38	CMP	38.365	-5.7093	-3.163	5.3712	4.4767	0.79268	1.8936	-0.28097	-1.7464	-2.4067
singles-160819-BM1137-CMP-LS-39	CMP	35	-8.9277	-3.0689	5.8652	3.1346	1.2021	2.1942	-1.083	-1.4014	-2.4383
singles-160819-BM1137-CMP-LS-40	CMP	27.737	-11.284	-3.2202	5.7571	3.6893	0.37508	1.8298	-0.044674	-1.926	-2.4204
singles-160819-BM1137-CMP-LS-41	CMP	36.808	-7.1617	-1.0805	5.1518	3.1807	0.22283	1.6852	-0.91227	-1.7057	-2.3078
singles-160819-BM1137-CMP-LS-42	CMP	35.473	-9.362	-2.7353	5.8452	3.7315	0.73938	2.3999	-0.50534	-1.8141	-2.5069
singles-160819-BM1137-CMP-LS-43	CMP	37.885	-6.1483	-4.0581	5.5325	4.3116	1.0821	1.9482	-0.40495	-1.6427	-2.2946
singles-160819-BM1137-CMP-LS-44	CMP	37.127	-7.6054	-3.972	5.546	3.8335	0.98108	2.3833	-0.25687	-1.636	-2.3138
singles-160819-BM1137-CMP-LS-45	CMP	36.083	-8.5847	-3.8822	5.7284	3.779	0.88656	1.9859	-0.84366	-1.418	-2.4783
singles-160819-BM1137-CMP-LS-46	CMP	36.378	-8.7082	-2.2334	5.2947	3.7437	1.1447	1.9617	-0.73684	-1.4087	-2.0456
singles-160819-BM1137-CMP-LS-47	CMP	26.384	-11.718	-3.1602	5.561	3.4788	0.33134	1.7386	-0.14703	-1.8239	-2.4372
singles-160819-BM1137-CMP-LS-49	CMP	37.348	-6.549	-3.1685	4.4303	3.8092	1.4846	1.5488	-0.73647	-1.1928	-2.2682
singles-160819-BM1137-CMP-LS-50	CMP	35.742	-8.0212	-3.8443	5.615	3.8747	0.88432	1.6654	-1.1941	-1.3537	-2.2744
singles-160819-BM1137-CMP-LS-51	CMP	34.85	-8.5722	-4.0191	6.1559	4.5608	1.2108	2.0116	-0.81002	-1.7841	-2.3097
singles-160819-BM1137-CMP-LS-52	CMP	35.735	-6.5504	-5.0381	5.9413	4.3409	0.55581	2.2084	-0.86163	-1.6889	-2.1878
singles-160819-BM1137-CMP-LS-54	CMP	30.827	-10.451	-4.0079	6.1264	4.0342	0.59328	2.107	-0.42541	-1.8437	-2.2867
singles-160819-BM1137-CMP-LS-59	CMP	38.23	-4.9132	-3.4835	5.1618	4.2473	0.79903	1.7988	-0.24456	-1.8347	-2.2015
singles-160819-BM1137-CMP-LS-60	CMP	31.038	-10.399	-3.8462	6.0395	3.8029	0.26329	2.1745	-0.60104	-1.8719	-2.4415
singles-160819-BM1137-CMP-LS-61	CMP	35.933	-8.4365	-1.8553	4.7791	3.2575	1.757	2.1152	-0.7307	-1.3105	-2.1148
singles-160819-BM1137-CMP-LS-62	CMP	37.437	-6.1818	-4.1612	5.6318	3.7968	0.40171	2.052	-0.86245	-1.603	-2.2227
singles-160819-BM1137-CMP-LS-63	CMP	35.883	-6.8386	-4.8344	5.5274	4.2455	0.32245	2.1853	-0.7256	-1.5003	-2.1659
singles-160819-BM1137-CMP-LS-64	CMP	37.231	-3.9099	-4.7721	5.3931	4.097	0.62877	2.0556	-0.31657	-1.7161	-2.1446
singles-160819-BM1137-CMP-LS-65	CMP	35.184	-9.2901	-3.1965	5.9209	3.5728	0.63579	2.2586	-0.8286	-1.5533	-2.4418
singles-160819-BM1137-CMP-LS-66	CMP	36.325	-6.6188	-4.8643	5.5273	4.4179	0.96056	1.8986	-0.66664	-1.7929	-2.0521
singles-160819-BM1137-CMP-LS-68	CMP	38.285	-6.068	-1.6478	5.4102	3.65	0.58013	1.9479	-0.51615	-1.7627	-2.2884
singles-160819-BM1137-CMP-LS-70	CMP	37.412	-4.5111	-2.4789	4.7349	3.1779	-0.30833	1.8594	-0.7965	-1.5944	-2.3792
singles-160819-BM1137-CMP-LS-71	CMP	38.515	-5.1784	-2.2231	5.1467	3.8851	0.56103	1.7382	-0.66828	-1.811	-2.3835
singles-160819-BM1137-CMP-LS-72	CMP	38.228	-5.9979	-2.4075	4.672	3.7539	1.1043	1.6743	-0.48412	-1.314	-2.3127
singles-160819-BM1137-CMP-LS-73	CMP	34.091	-7.9047	-4.067	6.2519	4.4285	0.93582	2.6004	-0.73563	-2.0428	-2.1089
singles-160819-BM1137-CMP-LS-74	CMP	37.247	-5.6924	-4.4819	5.2177	4.0484	0.24864	2.2419	-0.52976	-1.551	-2.1569
singles-160819-BM1137-CMP-LS-75	CMP	38.056	-5.1676	-2.5888	4.7704	3.9214	0.80942	1.3198	-0.63571	-1.3133	-2.2435
singles-160819-BM1137-CMP-LS-76	CMP	37.421	-4.2265	-4.3602	4.4386	4.1293	0.98608	1.541	-0.21224	-1.3939	-2.3973
singles-160819-BM1137-CMP-LS-78	CMP	34.196	-9.5363	-3.2052	6.2215	4.1233	1.2841	2.2214	-0.64003	-1.6913	-2.2821
singles-160819-BM1137-CMP-LS-79	CMP	37.368	-6.4768	-2.9922	5.76	3.8762	0.40759	1.8876	-1.0615	-1.511	-2.1895
singles-160819-BM1137-CMP-LS-81	CMP	37.208	-4.7836	-0.79393	4.883	3.904	0.30161	1.3839	-0.14704	-1.6753	-2.1956
singles-160819-BM1137-CMP-LS-82	CMP	36.952	-8.0395	-3.7747	5.6522	4.3196	1.062	1.9028	-0.38791	-1.6042	-2.3787
singles-160819-BM1137-CMP-LS-83	CMP	34.719	-9.8405	-3.3063	5.7274	4.0459	1.0342	2.1642	-0.50757	-1.6136	-2.3957
singles-160819-BM1137-CMP-LS-85	CMP	31.588	-10.845	-3.7152	5.7014	3.6574	0.83313	1.9031	-0.78571	-1.509	-2.4224
singles-160819-BM1137-CMP-LS-86	CMP	33.734	-9.5652	-3.4776	6.0955	3.7405	0.73808	2.1984	-1.0061	-1.6609	-2.1815
singles-160819-BM1137-CMP-LS-88	CMP	33.383	-10.034	-3.4276	6.0279	4.2239	0.98235	2.0665	-0.65936	-1.7995	-2.3414
singles-160819-BM1137-CMP-LS-90	CMP	37.718	-6.805	-2.3753	5.4475	4.1995	1.1006	1.7937	-0.96617	-1.5192	-2.3086
singles-160819-BM1137-CMP-LS-91	CMP	34.095	-9.7839	-3.228	5.9285	3.843	0.84057	2.1987	-0.92967	-1.5728	-2.3056
singles-160819-BM1137-CMP-LS-94	CMP	26.615	-11.683	-3.4185	5.5733	3.5088	0.28257	1.6227	-0.44696	-1.7044	-2.4547
singles-160819-BM1137-CMP-LS-95	CMP	38.176	-5.8106	-2.8118	4.6548	3.8207	0.93577	1.506	-0.64513	-1.3259	-2.341
singles-160822-BM1137-CMP-LS-1	CMP	37.348	-4.3808	-3.4643	4.8687	3.2528	-0.2103	1.9568	-0.80336	-1.4009	-2.2962
singles-160822-BM1137-CMP-LS-3	CMP	30.092	-11.065	-3.1338	5.9233	3.7849	0.52976	2.0421	-0.32943	-1.8907	-2.4507
singles-160822-BM1137-CMP-LS-4	CMP	37.307	-3.9139	-4.5918	4.5314	4.0767	0.64936	1.7755	-0.34798	-1.3146	-2.1934
